52.447174,0.000000
51.570842,0.000000
50.885637,0.000000
50.394265,1.000000
50.098664,1.525000
50.000000,1.475000
50.098664,1.412500
50.394265,1.625000
50.885637,2.312500
51.570842,2.666667
52.447174,4.112500
53.511176,5.193750
54.758647,5.141667
56.184666,5.912500
57.783604,5.673333
59.549150,5.220000
61.474338,7.012500
63.551569,6.256310
65.772645,6.919583
68.128801,5.597500
70.610737,5.549732
73.208660,5.697024
75.912316,6.682500
78.711035,5.800298
81.593772,6.596101
84.549150,6.813929
87.565506,6.228224
90.630934,6.342428
93.733338,8.118065
96.860474,7.024679
100.000000,8.627351
103.139526,7.071726
106.266662,5.531528
109.369066,7.750853
112.434494,7.188283
115.450850,7.354694
118.406228,6.849444
121.288965,6.074469
124.087684,7.028248
126.791340,6.142857
129.389263,5.109510
131.871199,6.813292
134.227355,8.839583
136.448431,8.988596
138.525662,9.083928
140.450850,7.067842
142.216396,6.013043
143.815334,6.588709
145.241353,5.343137
146.488824,5.734513
147.552826,7.018606
148.429158,5.260581
149.114363,5.019453
149.605735,4.105741
149.901336,5.126523
150.000000,4.142239
149.901336,3.686371
149.605735,2.860861
149.114363,3.185199
148.429158,2.872419
147.552826,3.926082
146.488824,3.138186
145.241353,3.587411
143.815334,3.728746
142.216396,4.314398
140.450850,3.460463
138.525662,3.513172
136.448431,3.875687
134.227355,3.707217
131.871199,3.967563
129.389263,3.904604
126.791340,4.138939
124.087684,3.203128
121.288965,3.922475
118.406228,3.633478
115.450850,3.726651
112.434494,4.242588
109.369066,4.496479
106.266662,4.336275
103.139526,4.281485
100.000000,3.953972
96.860474,3.706033
93.733338,3.444884
90.630934,4.388939
87.565506,3.887341
84.549150,4.373932
81.593772,3.971818
78.711035,3.808978
75.912316,3.484699
73.208660,3.354273
70.610737,3.915764
68.128801,3.761862
65.772645,3.403466
63.551569,4.215261
61.474338,4.111560
59.549150,5.201418
57.783604,4.906495
56.184666,4.584352
54.758647,5.124690
53.511176,5.236320
52.447174,4.354410
51.570842,4.909481
50.885637,3.223164
50.394265,2.626006
50.098664,2.464761
50.000000,2.455983
50.098664,2.386546
50.394265,2.438521
50.885637,2.709348
51.570842,2.600604
52.447174,3.547752
53.511176,4.083266
54.758647,4.238532
56.184666,3.066615
57.783604,3.679050
59.549150,3.387161
61.474338,4.331365
63.551569,3.351004
65.772645,3.929941
68.128801,3.068874
70.610737,3.634504
73.208660,3.152917
75.912316,3.436432
78.711035,3.532562
81.593772,3.929643
84.549150,3.688834
87.565506,3.530952
90.630934,4.046216
93.733338,3.185719
96.860474,3.444286
100.000000,3.656901
103.139526,4.175164
106.266662,3.586904
109.369066,3.697633
112.434494,3.584861
115.450850,3.343967
118.406228,2.928924
121.288965,3.426362
124.087684,3.254320
126.791340,3.436061
129.389263,3.122799
131.871199,3.337465
134.227355,4.185889
136.448431,3.459126
138.525662,3.409947
140.450850,3.360922
142.216396,3.159747
143.815334,3.374280
145.241353,3.017868
146.488824,3.221985
147.552826,3.292057
148.429158,3.244704
149.114363,3.322171
149.605735,3.132297
149.901336,3.355655
150.000000,3.444700
149.901336,3.279177
149.605735,2.991886
149.114363,3.107440
148.429158,2.882084
147.552826,3.556345
146.488824,3.298571
145.241353,3.036484
143.815334,3.443705
142.216396,3.603385
140.450850,3.201160
138.525662,3.127118
136.448431,3.772998
134.227355,3.635842
131.871199,3.764227
129.389263,3.734898
126.791340,4.016275
124.087684,3.210270
121.288965,3.543783
118.406228,3.164366
115.450850,3.367050
112.434494,3.355341
109.369066,3.888117
106.266662,3.995827
103.139526,4.120093
100.000000,3.655645
96.860474,3.591918
93.733338,3.174868
90.630934,3.847819
87.565506,3.877445
84.549150,3.811421
81.593772,3.690322
78.711035,3.391893
75.912316,3.331097
73.208660,3.236375
70.610737,3.908960
68.128801,3.966222
65.772645,3.435557
63.551569,4.123565
61.474338,4.186818
59.549150,4.430935
57.783604,4.667568
56.184666,4.289450
54.758647,4.727247
53.511176,4.972124
52.447174,4.010810
51.570842,4.982958
50.885637,3.535972
50.394265,2.991084
50.098664,2.713170
50.000000,2.742943
50.098664,2.927087
50.394265,2.787040
50.885637,3.059847
51.570842,2.968714
52.447174,3.708433
53.511176,4.286393
54.758647,4.556292
56.184666,3.134776
57.783604,4.041662
59.549150,3.623875
61.474338,4.623505
63.551569,3.554178
65.772645,4.055855
68.128801,3.264351
70.610737,3.966311
73.208660,3.317348
75.912316,3.566482
78.711035,3.775083
81.593772,4.113622
84.549150,3.982799
87.565506,3.692452
90.630934,4.257311
93.733338,3.221811
96.860474,3.559539
100.000000,3.758774
103.139526,4.456130
106.266662,3.724983
109.369066,3.888450
112.434494,3.937750
80.000000,25.311835
80.000000,21.180304
80.000000,4.179620
80.000000,2.978442
80.000000,2.577810
80.000000,2.388617
80.000000,2.264596
80.000000,2.166920
80.000000,2.082648
80.000000,2.011738
80.000000,1.952466
80.000000,1.898461
80.000000,1.848917
80.000000,1.803206
80.000000,1.761494
80.000000,1.723179
80.000000,1.687799
80.000000,1.654542
80.000000,1.623200
80.000000,1.594453
80.000000,1.567713
149.901336,50.715079
149.605735,46.430839
149.114363,3.516021
148.429158,3.168865
147.552826,3.483032
146.488824,3.385796
145.241353,3.054450
143.815334,3.400448
142.216396,3.483886
140.450850,3.251578
138.525662,3.115518
136.448431,3.631434
134.227355,3.739356
131.871199,3.823048
129.389263,3.658426
126.791340,3.855956
124.087684,3.250205
121.288965,3.531907
118.406228,3.001440
115.450850,3.164090
112.434494,2.956619
109.369066,3.506354
106.266662,3.522291
103.139526,3.644440
100.000000,3.407864
96.860474,3.651869
93.733338,3.069860
90.630934,3.809622
87.565506,4.080623
84.549150,4.109433
81.593772,4.454976
78.711035,6.732454
75.912316,7.675390
73.208660,5.205315
